total_freight_value,total_payment,payment_installments,total_price
8.79,104.79,3.0,96.0
27.72,227.62,4.0,199.9
19.41,1148.75,1.0,1129.34
8.92,116.82,6.0,107.9
16.32,142.44,2.0,126.12
14.1,43.9,2.0,29.8
30.2,78.18,3.0,47.98
15.79,55.69,1.0,39.9
23.16,143.16,1.0,120.0
35.95,125.94,1.0,89.99
8.46,51.66,3.0,43.2
19.65,78.55,2.0,58.9
33.21,142.11,14.0,108.9
19.05,154.05,5.0,135.0
17.97,169.87,10.0,151.9
69.17,765.48,6.0,185.99
15.6,91.5,9.0,75.9
15.1,65.0,1.0,49.9
19.07,188.97,3.0,169.9
22.9,322.89,4.0,299.99
17.98,122.98,2.0,105.0
14.47,68.37,1.0,53.9
23.78,163.78,10.0,140.0
102.13,159.13,1.0,57.0
18.43,108.42,3.0,89.99
13.48,162.48,1.0,149.0
11.15,63.15,2.0,52.0
7.39,36.38,1.0,28.99
16.79,36.29,1.0,19.5
16.87,104.87,5.0,88.0
23.55,143.55,4.0,120.0
11.73,66.63,6.0,54.9
18.79,148.78,5.0,129.99
23.7,145.4,3.0,49.0
18.08,168.08,2.0,150.0
142.24,460.64,1.0,318.4
11.06,110.55,2.0,99.49
15.1,33.09,1.0,17.99
26.1,81.95,2.0,137.8
35.61,144.61,2.0,109.0
19.32,52.32,1.0,33.0
15.91,82.81,1.0,66.9
24.21,94.11,3.0,69.9
64.58,428.58,1.0,364.0
14.55,232.55,2.0,218.0
15.1,40.1,3.0,25.0
10.21,219.21,1.0,209.0
18.21,108.01,1.0,89.8
30.46,204.52,1.0,71.8
17.16,77.06,1.0,59.9
15.56,55.46,1.0,39.9
30.5,322.78,4.0,130.89
15.1,45.0,1.0,29.9
19.0,158.99,1.0,139.99
8.88,63.88,4.0,55.0
17.5,104.4,5.0,86.9
24.37,373.37,1.0,349.0
11.86,57.85,1.0,45.99
81.18,882.32,4.0,359.98
12.79,27.19,1.0,14.4
43.24,161.99,2.0,118.75
15.86,123.85,2.0,107.99
11.85,29.75,1.0,17.9
21.92,87.8,1.0,21.98
20.85,289.85,10.0,269.0
43.14,147.67,1.0,104.53
12.79,62.69,2.0,49.9
57.51,320.01,10.0,262.5
13.71,43.7,2.0,29.99
30.34,150.32,7.0,119.98
15.79,45.69,1.0,29.9
19.22,179.22,2.0,160.0
7.46,36.61,1.0,29.15
17.62,187.52,10.0,169.9
15.21,164.21,8.0,149.0
15.37,54.27,1.0,38.9
23.25,243.25,1.0,220.0
16.4,126.3,4.0,109.9
14.61,137.6,1.0,122.99
68.38,94.09,1.0,119.8
88.4,83.2,1.0,78.0
18.28,66.18,1.0,47.9
15.23,51.13,3.0,35.9
0.0,195.0,6.0,195.0
15.03,405.03,3.0,390.0
42.41,72.4,1.0,29.99
19.32,109.22,1.0,89.9
42.3,33.09,1.0,56.97
16.81,96.71,2.0,79.9
10.47,340.47,3.0,330.0
64.92,224.82,10.0,159.9
8.05,177.05,3.0,169.0
16.84,74.65,3.0,57.81
8.98,41.98,1.0,33.0
35.14,231.94,1.0,196.8
39.86,118.93,1.0,198.0
23.28,73.27,1.0,49.99
214.24,1348.44,1.0,459.98
39.53,280.63,6.0,241.1
18.23,63.23,4.0,45.0
18.15,147.15,1.0,129.0
17.45,297.35,5.0,279.9
15.11,45.01,1.0,29.9
60.12,419.04,1.0,1197.0
70.55,925.25,1.0,114.5
15.56,130.56,1.0,115.0
61.05,2960.05,10.0,2899.0
15.83,70.83,3.0,55.0
66.08,2570.48,1.0,576.56
16.62,109.62,5.0,93.0
15.33,98.23,1.0,82.9
14.44,58.24,2.0,43.8
46.89,519.89,3.0,473.0
26.56,708.04,5.0,327.46
21.71,530.71,1.0,509.0
18.21,368.11,10.0,349.9
12.63,116.63,2.0,104.0
16.46,134.45,6.0,117.99
15.1,45.0,1.0,29.9
40.91,160.81,5.0,119.9
86.53,282.52,8.0,195.99
109.66,959.32,6.0,370.0
38.98,139.88,2.0,100.9
34.78,174.43,2.0,139.65
7.78,57.68,1.0,49.9
15.23,44.53,1.0,29.3
16.6,64.09,1.0,47.49
18.72,138.72,1.0,120.0
23.59,173.59,1.0,150.0
19.67,119.57,2.0,99.9
18.15,147.15,1.0,129.0
14.57,83.57,1.0,69.0
15.1,31.0,1.0,15.9
16.42,80.32,1.0,63.9
12.79,32.69,1.0,19.9
22.22,185.21,5.0,162.99
24.97,274.97,4.0,250.0
18.0,137.9,6.0,119.9
118.73,398.63,8.0,279.9
19.87,117.37,2.0,97.5
18.09,138.08,1.0,119.99
18.81,123.81,1.0,105.0
12.03,112.02,1.0,99.99
16.79,58.79,1.0,42.0
18.23,53.22,1.0,34.99
41.41,187.38,1.0,145.97
20.43,75.33,1.0,54.9
14.65,94.55,5.0,79.9
200.49,960.49,1.0,760.0
21.65,560.65,8.0,539.0
13.37,48.27,1.0,34.9
21.22,351.22,5.0,330.0
16.73,566.63,1.0,549.9
13.76,170.76,8.0,157.0
37.54,647.54,8.0,610.0
25.63,41.63,3.0,16.0
22.73,292.72,3.0,269.99
15.57,133.27,1.0,117.7
26.26,1526.26,2.0,1500.0
16.81,96.71,2.0,79.9
15.61,138.6,1.0,122.99
29.28,188.18,1.0,158.9
26.98,123.98,2.0,97.0
56.18,498.16,1.0,441.98
81.03,971.03,10.0,890.0
18.7,147.7,1.0,129.0
17.6,57.5,2.0,39.9
13.71,47.7,1.0,33.99
50.02,1308.0,4.0,168.0
13.55,75.45,1.0,61.9
12.68,180.6,1.0,167.92
23.0,98.99,1.0,75.99
18.23,30.23,1.0,12.0
19.27,218.27,4.0,199.0
13.83,212.83,6.0,199.0
15.1,64.1,1.0,49.0
11.15,66.15,1.0,55.0
11.95,201.94,1.0,189.99
17.4,345.4,8.0,328.0
7.67,66.66,1.0,58.99
21.61,181.51,5.0,159.9
16.18,76.08,7.0,59.9
17.1,287.1,1.0,270.0
7.87,50.87,1.0,43.0
22.9,525.4,5.0,239.8
16.61,68.61,6.0,52.0
15.84,105.74,10.0,89.9
36.41,436.31,1.0,399.9
42.3,484.2,1.0,199.8
23.35,133.25,1.0,109.9
27.34,476.34,1.0,449.0
57.89,197.87,1.0,139.98
13.39,163.29,1.0,149.9
19.54,358.68,10.0,159.8
7.78,27.68,1.0,19.9
48.26,308.16,6.0,259.9
14.52,36.89,3.0,22.37
7.78,67.77,1.0,59.99
14.43,114.33,5.0,99.9
15.56,44.06,1.0,28.5
29.18,347.28,8.0,144.46
17.99,123.89,6.0,105.9
45.31,166.21,3.0,120.9
11.85,60.85,6.0,49.0
23.87,208.87,6.0,185.0
28.2,152.36,6.0,47.98
17.53,616.5,4.0,598.97
12.8,32.7,3.0,19.9
26.85,104.85,1.0,78.0
12.43,45.43,2.0,33.0
50.06,1176.12,1.0,538.0
18.43,161.42,1.0,142.99
15.8,165.8,7.0,150.0
13.15,98.14,1.0,84.99
13.97,68.96,1.0,54.99
7.78,52.68,1.0,44.9
25.58,57.78,1.0,89.98
17.26,162.25,10.0,144.99
61.64,170.72000000000003,8.0,279.8
24.96,129.52,1.0,39.8
18.23,38.12,1.0,19.89
24.68,324.58,5.0,299.9
18.25,113.25,2.0,95.0
12.69,61.59,1.0,48.9
16.74,126.74,1.0,110.0
26.98,357.97,10.0,330.99
13.36,113.26,5.0,99.9
29.04,88.84,1.0,59.8
18.91,134.1,1.0,115.19
53.35,849.1800000000001,4.0,229.7
7.39,21.38,1.0,13.99
17.93,64.83,6.0,46.9
45.06,185.05,3.0,139.99
101.52,1166.08,4.0,189.98
8.72,18.62,1.0,9.9
25.84,565.83,10.0,539.99
19.56,72.54,1.0,52.98
10.96,45.86,1.0,34.9
54.92,1701.84,5.0,796.0
44.84,193.84,1.0,149.0
15.52,125.42,6.0,109.9
19.32,56.31,5.0,36.99
18.12,143.12,5.0,125.0
28.2,216.0,1.0,79.8
13.08,88.08,2.0,75.0
29.04,257.68,2.0,99.8
27.51,92.5,1.0,64.99
14.83,289.83,2.0,275.0
9.64,303.54,10.0,293.9
16.88,176.65,2.0,159.77
12.01,84.91,1.0,72.9
16.78,91.78,4.0,75.0
17.13,357.03,3.0,339.9
15.59,90.49,4.0,74.9
23.67,148.57,8.0,124.9
15.1,54.1,1.0,39.0
13.07,363.07,7.0,350.0
25.77,1121.42,8.0,1095.65
13.37,63.27,1.0,49.9
37.19,1340.6999999999998,1.0,409.7000000000001
18.8,148.7,2.0,129.9
90.6,1623.2400000000002,1.0,179.94
90.6,903.6,10.0,60.0
67.84,167.74,10.0,99.9
23.25,118.25,2.0,95.0
17.6,52.5,1.0,34.9
9.19,72.09,2.0,62.9
8.65,207.65,8.0,199.0
36.58,669.16,1.0,298.0
15.1,27.98,2.0,12.88
42.72,141.72,4.0,99.0
15.56,65.55,6.0,49.99
15.24,84.24,1.0,69.0
14.59,224.59,5.0,210.0
74.78,421.16,1.0,135.8
17.86,317.85,6.0,299.99
12.54,160.54,1.0,148.0
15.1,31.0,1.0,15.9
7.39,47.39,1.0,40.0
53.0,698.0999999999999,4.0,179.7
7.39,47.29,4.0,39.9
10.35,230.25,1.0,219.9
47.37,583.11,10.0,147.0
78.42,278.41,1.0,199.99
14.1,54.0,2.0,39.9
8.53,118.53,1.0,110.0
18.72,228.71,1.0,209.99
14.68,303.68,4.0,289.0
15.74,239.64,1.0,223.9
74.27,262.27,8.0,188.0
27.38,102.38,1.0,75.0
15.1,39.89,1.0,24.79
12.97,102.96,5.0,89.99
7.78,66.78,2.0,59.0
48.66,889.32,4.0,396.0
30.2,160.36,1.0,49.98
7.78,57.77,1.0,49.99
14.1,63.1,3.0,49.0
64.19999999999999,151.3,8.0,389.7000000000001
51.2,271.2,10.0,220.0
15.39,105.29,1.0,89.9
18.1,591.0,6.0,572.9
40.14,440.08,4.0,179.9
15.3,94.3,4.0,79.0
22.88,45.2,4.0,22.32
22.85,52.84,5.0,29.99
36.25,386.15,5.0,349.9
8.29,26.29,1.0,18.0
13.28,133.18,5.0,119.9
68.64,1232.96,8.0,239.6
28.88,104.87,2.0,75.99
19.27,218.27,8.0,199.0
18.23,63.22,3.0,44.99
7.39,16.38,1.0,8.99
15.72,135.72,1.0,120.0
23.49,190.48,2.0,166.99
23.14,110.57,1.0,198.0
26.65,221.65,8.0,195.0
9.44,98.44,9.0,89.0
16.64,80.63,1.0,63.99
20.91,80.81,8.0,59.9
11.15,84.14,1.0,72.99
33.71,71.51,7.0,37.8
34.8,183.8,3.0,149.0
37.56,176.56,3.0,139.0
17.67,77.64,1.0,59.97
14.64,144.64,2.0,130.0
61.24,1157.04,8.0,131.6
18.06,207.06,9.0,189.0
16.33,116.23,1.0,99.9
16.5,122.4,6.0,105.9
17.7,197.69,1.0,179.99
17.16,155.66,1.0,138.5
22.95,75.85,1.0,52.9
37.05,257.04,3.0,219.99
41.370000000000005,202.54,5.0,59.9
11.38,511.38,10.0,500.0
29.18,297.96,3.0,119.8
24.67,360.66,1.0,335.99
18.16,148.06,5.0,129.9
11.73,61.73,2.0,50.0
9.34,35.24,1.0,25.9
17.0,73.99,2.0,56.99
13.44,73.43,1.0,59.99
16.79,38.12,1.0,21.33
29.04,99.04,1.0,70.0
15.23,25.03,1.0,9.8
16.07,155.26,1.0,139.19
16.59,135.58,1.0,118.99
18.23,68.12,2.0,49.89
18.32,124.16,1.0,230.0
45.45,187.44,3.0,141.99
16.79,416.78,8.0,399.99
7.78,21.77,2.0,13.99
35.52,362.84,3.0,145.9
20.26,130.26,8.0,110.0
34.15,47.45,1.0,13.3
28.88,253.76,7.0,98.0
19.67,119.57,1.0,99.9
51.19,118.19,1.0,67.0
14.92,286.84,8.0,271.92
22.25,68.15,1.0,45.9
14.1,47.9,1.0,33.8
27.34,207.34,8.0,180.0
8.72,30.32,1.0,21.6
16.57,276.57,4.0,260.0
12.4,112.3,2.0,99.9
15.71,215.71,4.0,200.0
35.86,52.93000000000001,1.0,70.0
20.26,130.26,1.0,110.0
35.12,1084.48,1.0,236.0
34.93,233.83,3.0,198.9
18.41,318.4,6.0,299.99
15.45,65.35,1.0,49.9
18.11,140.61,2.0,122.5
9.26,48.16,1.0,38.9
24.84,44.83,4.0,19.99
14.11,65.01,1.0,50.9
7.78,56.78,5.0,49.0
54.24,124.14,1.0,69.9
16.85,156.84,3.0,139.99
23.98,173.88,2.0,149.9
18.31,47.6,1.0,29.29
9.27,29.27,1.0,20.0
11.85,27.85,1.0,16.0
16.11,45.61,1.0,29.5
12.11,142.01,2.0,129.9
19.6,109.5,5.0,89.9
11.33,176.23,1.0,164.9
18.4,104.39,1.0,85.99
35.99,173.99,1.0,138.0
16.32,115.02,5.0,98.7
18.01,127.01,4.0,109.0
15.62,140.62,2.0,125.0
17.66,76.65,3.0,58.99
14.17,74.07,1.0,59.9
15.26,70.16,1.0,54.9
16.46,116.36,6.0,99.9
16.6,341.2,2.0,154.0
11.07,343.07,3.0,332.0
16.15,71.15,1.0,55.0
12.76,72.66,2.0,59.9
22.3,284.6,1.0,120.0
19.53,139.53,2.0,120.0
15.68,124.58,1.0,108.9
7.78,42.78,1.0,35.0
8.19,72.79,1.0,64.6
12.73,188.73,3.0,176.0
27.12,52.02,1.0,24.9
15.11,67.11,1.0,52.0
21.52,84.51,4.0,62.99
12.48,37.37,1.0,24.89
16.3,93.98,8.0,77.68
21.24,128.14,1.0,106.9
14.14,174.14,1.0,160.0
8.11,46.01,1.0,37.9
33.35,162.35,6.0,129.0
55.09,171.69,1.0,116.6
17.26,52.26,2.0,35.0
16.77,91.67,4.0,74.9
51.75,230.75,2.0,179.0
38.92,233.84,1.0,78.0
7.58,52.58,1.0,45.0
78.72,1855.62,1.0,539.8199999999999
19.04,66.03,1.0,46.99
12.79,27.69,1.0,14.9
15.1,28.09,1.0,12.99
22.93,60.73,6.0,37.8
15.3,44.2,1.0,28.9
7.39,32.38,1.0,24.99
23.77,161.67,3.0,137.9
34.69,79.59,1.0,44.9
20.56,609.56,24.0,589.0
19.34,1006.34,10.0,987.0
11.85,54.8,1.0,42.95
28.75,79.45,1.0,50.7
11.71,110.71,1.0,99.0
20.27,166.17,1.0,145.9
45.33,252.9,8.0,38.97
11.85,32.85,3.0,21.0
48.38,291.19,5.0,534.0
25.64,1132.63,5.0,1106.99
24.96,144.76,6.0,119.8
19.17,86.16,3.0,66.99
20.0,43.89,1.0,23.89
14.1,44.09,4.0,29.99
54.45,354.45,5.0,300.0
23.11,92.01,6.0,68.9
16.79,37.09,1.0,20.3
7.39,26.38,1.0,18.99
12.41,142.4,2.0,129.99
41.6,81.58,4.0,39.98
82.56,2161.12,10.0,998.0
18.23,48.22,1.0,29.99
58.1,492.2,5.0,188.0
13.37,56.37,3.0,43.0
16.11,62.01,6.0,45.9
18.31,48.3,1.0,29.99
15.1,35.0,1.0,19.9
18.23,46.13,1.0,27.9
18.23,63.23,1.0,45.0
18.71,136.58,1.0,117.87
18.27,42.62,4.0,24.35
12.69,57.59,1.0,44.9
14.72,104.62,1.0,89.9
77.67,5812.92,1.0,1859.97
9.58,119.48,4.0,109.9
48.1,133.95000000000002,2.0,219.8
27.8,162.7,1.0,134.9
31.950000000000003,341.7,1.0,138.9
23.13,102.13,3.0,79.0
16.98,135.73,2.0,118.75
19.15,200.16,2.0,181.01
15.71,134.71,1.0,119.0
33.72,237.09,3.0,203.37
21.15,36.05,3.0,14.9
39.07,228.07,7.0,189.0
16.08,168.88,2.0,152.8
34.41,121.91,1.0,87.5
18.69,669.18,8.0,315.9
8.57,66.47,1.0,57.9
12.79,57.69,5.0,44.9
37.95,112.95,5.0,75.0
39.17,2938.17,1.0,2899.0
12.48,52.47,5.0,39.99
42.51,618.9300000000001,10.0,163.8
14.12,30.11,1.0,15.99
8.27,29.77,1.0,21.5
20.63,149.63,14.0,129.0
18.58,118.38,1.0,99.8
17.74,87.64,1.0,69.9
8.72,38.71,1.0,29.99
18.25,258.24,3.0,239.99
15.1,54.1,1.0,39.0
13.56,167.12,1.0,70.0
16.31,94.31,1.0,78.0
14.1,36.0,1.0,21.9
15.1,56.1,1.0,41.0
36.51,206.5,5.0,169.99
15.46,115.36,1.0,99.9
9.37,79.27,3.0,69.9
28.2,104.36,1.0,23.98
16.79,48.69,1.0,31.9
17.67,77.57,1.0,59.9
29.99,408.99,1.0,379.0
87.26,707.16,1.0,619.9
19.43,209.43,8.0,190.0
75.05,374.95,2.0,299.9
9.26,138.26,2.0,129.0
19.73,89.63,1.0,69.9
44.52,69.81,1.0,95.1
11.73,66.22,2.0,54.49
40.47,428.47,10.0,388.0
14.1,56.1,2.0,42.0
10.35,239.34,1.0,228.99
12.69,58.59,5.0,45.9
17.73,86.73,1.0,69.0
15.1,48.09,1.0,32.99
45.3,585.0,1.0,149.7
16.79,40.59,1.0,23.8
40.07,593.91,3.0,157.9
7.78,76.78,1.0,69.0
8.49,138.46,1.0,129.97
15.1,53.1,5.0,38.0
35.84,191.28,4.0,59.8
18.21,108.2,6.0,89.99
25.59,132.59,1.0,107.0
23.49,122.49,10.0,99.0
13.2,121.1,2.0,107.9
15.1,55.09,1.0,39.99
7.4,27.3,1.0,19.9
9.09,53.99,1.0,44.9
15.17,75.16,2.0,59.99
23.3,126.2,1.0,102.9
9.45,188.94,1.0,179.49
34.52,268.5,1.0,233.98
7.39,25.38,2.0,17.99
7.39,26.38,1.0,18.99
19.14,84.13,4.0,64.99
8.29,27.19,1.0,18.9
12.51,157.41,7.0,144.9
15.23,64.23,2.0,49.0
12.74,69.73,1.0,56.99
20.28,168.28,1.0,148.0
13.08,82.98,1.0,69.9
32.26,262.25,4.0,229.99
35.34,310.28,1.0,119.8
27.29,166.29,2.0,139.0
12.79,30.79,1.0,18.0
14.1,39.09,3.0,24.99
15.33,80.32,6.0,64.99
11.88,81.78,1.0,69.9
0.0,215.6,1.0,107.8
11.85,61.75,3.0,49.9
13.0,92.9,2.0,79.9
17.87,105.77,1.0,87.9
16.81,185.69,4.0,168.88
8.65,78.64,1.0,69.99
61.64,341.52,1.0,279.88
9.06,132.05,1.0,122.99
17.63,47.62,4.0,29.99
16.09,206.92,4.0,190.83
20.18,349.18,5.0,329.0
11.85,33.75,1.0,21.9
8.71,203.71,1.0,195.0
15.1,31.0,3.0,15.9
20.83,131.82,6.0,110.99
23.03,56.03,1.0,33.0
15.59,135.59,1.0,120.0
21.92,45.95,1.0,69.98
18.21,108.2,2.0,89.99
16.84,315.84,10.0,299.0
21.15,48.14,4.0,26.99
27.95,227.84,8.0,199.89
15.23,63.13,3.0,47.9
24.96,323.96,1.0,299.0
19.04,64.03,1.0,44.99
15.19,76.19,7.0,61.0
30.46,28.88,1.0,27.3
31.21,183.42,1.0,60.5
14.58,73.13,1.0,58.55
7.81,87.71,1.0,79.9
15.1,32.0,1.0,16.9
16.82,175.82,3.0,159.0
17.75,89.75,2.0,72.0
15.5,714.5,8.0,699.0
17.18,286.18,5.0,269.0
17.84,102.74,2.0,84.9
17.06,25.76,1.0,8.7
19.08,74.08,3.0,55.0
9.61,98.79,2.0,89.18
11.15,70.14,4.0,58.99
22.29,139.59,1.0,117.3
18.36,128.26,2.0,109.9
18.23,33.13,1.0,14.9
11.73,71.73,7.0,60.0
21.2,78.19,1.0,56.99
63.16,972.64,10.0,180.0
16.7,78.7,1.0,62.0
23.7,241.4,2.0,97.0
13.0,92.9,3.0,79.9
19.32,67.22,1.0,47.9
27.14,370.28,6.0,158.0
16.97,73.86,7.0,56.89
8.29,23.28,1.0,14.99
18.35,53.34,1.0,34.99
9.09,57.99,3.0,48.9
36.16,256.06,4.0,219.9
17.42,157.42,1.0,140.0
14.65,82.65,1.0,68.0
18.1,188.0,1.0,169.9
52.58,682.8,1.0,288.82
7.78,41.58,4.0,33.8
25.63,53.62,3.0,27.99
12.83,82.73,4.0,69.9
13.65,103.45,1.0,89.8
15.79,114.79,1.0,99.0
15.1,45.0,1.0,29.9
23.83,213.83,4.0,190.0
19.27,218.27,3.0,199.0
34.35,112.35,2.0,78.0
16.32,96.22,1.0,79.9
18.64,88.54,3.0,69.9
38.89,406.64,5.0,164.43
42.76,62.66,6.0,19.9
16.55,129.45,2.0,112.9
11.89,61.79,1.0,49.9
16.24,103.14,2.0,86.9
14.78,172.6,4.0,71.52
19.84,105.24,1.0,85.4
16.54,415.54,1.0,399.0
11.13,86.03,1.0,74.9
26.54,319.44,10.0,292.9
30.58,295.0,3.0,116.92
16.12,68.04,3.0,51.92
11.99,124.48,5.0,112.49
33.92,183.72,1.0,149.8
14.17,74.07,7.0,59.9
42.41,72.31,1.0,29.9
33.04,499.68,10.0,216.8
16.09,206.92,4.0,190.83
11.15,41.05,1.0,29.9
16.66,75.65,6.0,58.99
8.27,48.27,1.0,40.0
16.39,250.14,8.0,233.75
7.78,37.76,1.0,29.98
57.4,147.4,1.0,90.0
23.4,203.3,2.0,179.9
20.84,80.74,1.0,59.9
12.5,155.0,6.0,142.5
16.49,215.49,2.0,199.0
23.7,18.04,1.0,12.38
52.02,353.64,4.0,124.8
13.41,62.41,1.0,49.0
9.15,131.45,2.0,122.3
21.09,120.09,6.0,99.0
15.1,33.09,1.0,17.99
18.24,38.23,1.0,19.99
25.77,95.77,1.0,70.0
16.69,88.69,4.0,72.0
15.1,45.09,1.0,29.99
11.15,88.23,2.0,77.08
12.4,112.3,10.0,99.9
14.1,53.0,1.0,38.9
15.76,159.56,7.0,143.8
17.6,64.59,1.0,46.99
12.09,112.08,6.0,99.99
25.24,405.14,8.0,379.9
15.49,120.39,3.0,104.9
15.56,79.12,1.0,24.0
30.22,50.01,1.0,69.8
38.2,95.1,4.0,56.9
10.96,49.96,1.0,39.0
31.55,157.67,2.0,126.12
21.33,141.23,1.0,119.9
8.3,28.2,1.0,19.9
50.0,260.0,3.0,210.0
13.12,110.02,1.0,96.9
31.46,385.84,1.0,65.0
16.03,101.02,1.0,84.99
19.68,121.68,10.0,102.0
19.73,89.63,1.0,69.9
7.67,66.67,3.0,59.0
85.68,2081.28,5.0,1995.6
23.49,103.39,8.0,79.9
15.79,149.69,7.0,133.9
7.39,37.79,2.0,30.4
19.03,151.33,2.0,132.3
80.33,310.33,10.0,230.0
7.43,31.33,1.0,23.9
23.0,82.9,1.0,59.9
41.49,114.51,6.0,73.02
17.26,50.26,1.0,33.0
18.05,53.95,5.0,35.9
9.34,69.24,1.0,59.9
78.72,369.04,1.0,105.8
14.54,114.53,3.0,99.99
12.96,47.95,1.0,34.99
15.32,78.32,2.0,63.0
15.23,45.73,4.0,30.5
23.1,97.16,3.0,74.06
15.1,50.1,1.0,35.0
27.51,139.41,6.0,111.9
12.48,23.38,1.0,10.9
14.97,509.97,10.0,495.0
12.69,62.68,1.0,49.99
17.02,126.92,1.0,109.9
35.2,270.0,1.0,99.8
19.91,278.91,4.0,259.0
24.84,54.83,1.0,29.99
8.89,108.79,1.0,99.9
13.43,72.43,1.0,59.0
56.4,196.4,1.0,140.0
7.54,47.54,1.0,40.0
11.85,51.84,1.0,39.99
27.11,143.1,1.0,115.99
13.96,133.95,1.0,119.99
20.0,119.99,1.0,99.99
7.58,52.57,1.0,44.99
19.5,64.4,1.0,44.9
19.45,109.44,2.0,89.99
14.37,154.36,1.0,139.99
43.43,243.33,3.0,199.9
13.13,373.13,10.0,360.0
19.97,318.97,5.0,299.0
35.02,285.02,1.0,250.0
28.2,55.6,4.0,83.0
13.51,38.41,3.0,24.9
21.97,171.87,8.0,149.9
33.38,152.38,3.0,119.0
13.11,123.1,3.0,109.99
17.21,317.2,6.0,299.99
7.39,49.39,1.0,42.0
14.1,30.09,1.0,15.99
20.19,120.18,2.0,99.99
23.36,103.26,1.0,79.9
17.24,228.14,1.0,210.9
30.92,229.92,6.0,199.0
46.92,395.52,3.0,51.96
30.46,33.22,1.0,35.98
11.85,25.84,1.0,13.99
23.6,128.5,8.0,104.9
73.72,135.86,1.0,198.0
15.7,186.7,2.0,171.0
12.69,49.59,1.0,36.9
7.96,118.28,1.0,110.32
11.0,66.9,1.0,55.9
7.78,40.77,1.0,32.99
21.12,573.62,3.0,552.5
20.4,60.3,1.0,39.9
35.26,67.46,1.0,32.2
16.35,106.25,1.0,89.9
9.34,66.73,6.0,57.39
42.07,1891.07,1.0,1849.0
25.18,175.08,1.0,149.9
22.35,82.34,6.0,59.99
13.26,563.26,3.0,550.0
10.29,310.28,3.0,299.99
21.43,59.33,1.0,37.9
21.61,96.61,1.0,75.0
7.39,26.39,2.0,19.0
22.24,98.49,3.0,76.25
13.71,42.71,1.0,29.0
29.07,1628.07,1.0,1599.0
18.48,97.47,4.0,78.99
29.87,149.86,3.0,119.99
12.61,57.51,1.0,44.9
14.17,164.07,2.0,149.9
37.04,59.84,1.0,22.8
18.77,113.77,6.0,95.0
18.56,123.46,1.0,104.9
28.77,413.77,1.0,385.0
15.1,37.0,1.0,21.9
77.64,715.24,10.0,279.98
14.78,78.56,1.0,24.5
21.3,136.3,1.0,115.0
15.1,28.0,1.0,12.9
16.79,42.68,4.0,25.89
15.04,220.04,2.0,205.0
39.76,229.72,6.0,189.96
39.6,129.6,1.0,90.0
56.06,208.03,5.0,360.0
17.23,87.13,1.0,69.9
12.33,131.33,1.0,119.0
15.1,48.0,2.0,32.9
30.28,660.16,1.0,299.8
8.72,148.28,1.0,139.56
16.79,56.29,5.0,39.5
21.15,71.15,3.0,50.0
23.35,51.25,1.0,27.9
22.94,79.44,3.0,56.5
18.31,48.28,1.0,29.97
25.05,105.04,1.0,79.99
30.58,168.76,1.0,53.8
15.23,45.22,3.0,29.99
52.7,151.7,8.0,99.0
8.72,48.62,1.0,39.9
18.32,268.31,10.0,249.99
18.97,70.97,1.0,52.0
15.1,38.89,1.0,23.79
18.24,159.14,3.0,140.9
7.78,76.78,3.0,69.0
16.11,63.11,6.0,47.0
22.96,201.96,10.0,179.0
11.24,101.23,5.0,89.99
16.84,101.84,1.0,85.0
16.98,199.98,1.0,183.0
12.79,25.99,1.0,13.2
43.16,732.52,3.0,323.1
31.97,206.87,1.0,174.9
12.23,83.33,1.0,71.1
7.39,37.38,2.0,29.99
16.88,321.78,8.0,304.9
25.37,203.02,4.0,177.65
32.61,904.82,8.0,419.8
33.57,193.56,4.0,159.99
9.34,55.24,1.0,45.9
19.04,43.93,1.0,24.89
16.32,46.31,4.0,29.99
23.67,159.57,3.0,135.9
20.68,190.67,3.0,169.99
7.39,23.39,1.0,16.0
25.34,137.67,6.0,112.33
24.84,47.74,1.0,22.9
13.11,153.01,2.0,139.9
15.25,181.25,6.0,166.0
13.79,143.78,3.0,129.99
37.45,420.9,3.0,173.0
13.15,83.05,1.0,69.9
23.28,58.27,1.0,34.99
16.49,265.49,7.0,249.0
18.19,152.09,1.0,133.9
18.89,34.89,1.0,16.0
13.43,123.75,4.0,110.32
15.25,85.15,1.0,69.9
14.77,129.5,6.0,49.98
12.62,172.52,1.0,159.9
7.39,56.88,1.0,49.49
17.6,67.5,2.0,49.9
15.91,115.81,1.0,99.9
21.15,46.14,1.0,24.99
18.97,173.97,1.0,155.0
16.05,59.04,1.0,42.99
21.75,151.65,1.0,129.9
13.81,77.8,7.0,63.99
50.5,140.49,1.0,89.99
45.3,369.0,1.0,77.69999999999999
9.26,56.16,1.0,46.9
23.98,173.88,2.0,149.9
21.15,49.05,1.0,27.9
23.35,133.25,4.0,109.9
8.11,48.01,1.0,39.9
39.34,299.34,4.0,260.0
25.38,142.72,7.0,45.98
45.09,135.08,1.0,89.99
27.49,194.48,4.0,166.99
8.39,170.38,10.0,161.99
7.55,26.45,1.0,18.9
12.48,36.27,1.0,23.79
8.62,74.12,3.0,65.5
39.24,472.34,4.0,196.93
15.58,116.18,2.0,100.6
26.86,289.72,2.0,118.0
23.22,83.02,1.0,59.8
8.72,65.71,1.0,56.99
15.45,114.45,1.0,99.0
16.32,50.7,1.0,34.38
