total_freight_value,total_payment,payment_installments,total_price
16.82,175.82,3.0,159.0
7.78,62.78,6.0,55.0
26.46,81.36,1.0,54.9
12.78,75.68,1.0,62.9
16.59,144.07,2.0,127.48
17.03,136.93,2.0,119.9
19.59,69.59,5.0,50.0
16.25,86.15,8.0,69.9
14.52,47.42,2.0,32.9
11.73,75.73,3.0,64.0
15.95,185.94,1.0,169.99
9.44,98.34,1.0,88.9
9.24,79.24,4.0,70.0
11.85,29.75,1.0,17.9
14.59,134.49,2.0,119.9
18.28,43.27,1.0,24.99
36.28,186.26,2.0,149.98
7.47,37.37,1.0,29.9
23.28,92.28,5.0,69.0
12.04,130.94,4.0,118.9
9.79,148.79,3.0,139.0
19.75,99.65,3.0,79.9
16.22,152.04,5.0,59.8
15.1,30.0,1.0,14.9
10.13,126.63,2.0,116.5
8.29,38.28,1.0,29.99
17.68,156.68,3.0,139.0
9.19,136.46,1.0,127.27
30.4,310.28,2.0,130.0
15.43,93.43,2.0,78.0
16.7,77.6,2.0,60.9
23.78,163.77,6.0,139.99
14.14,271.27,3.0,257.13
16.79,45.78,1.0,28.99
18.21,108.2,1.0,89.99
17.7,82.59,1.0,64.89
7.87,35.77,1.0,27.9
15.5,121.4,1.0,105.9
15.1,39.6,3.0,24.5
9.26,139.25,1.0,129.99
17.67,77.57,3.0,59.9
19.32,34.32,1.0,15.0
7.78,21.77,1.0,13.99
9.79,148.79,3.0,139.0
20.63,219.63,4.0,199.0
29.04,257.28,1.0,99.6
17.96,196.46,1.0,178.5
7.78,62.68,1.0,54.9
11.15,86.15,3.0,75.0
17.67,66.67,1.0,49.0
19.63,218.63,1.0,199.0
11.83,100.82,3.0,88.99
13.71,62.71,1.0,49.0
24.61,93.61,2.0,69.0
10.96,35.84,3.0,24.88
8.64,33.54,1.0,24.9
13.94,99.14,2.0,85.2
13.71,163.61,2.0,149.9
21.17,96.17,8.0,75.0
14.1,46.0,1.0,31.9
7.39,47.36,1.0,39.97
15.74,147.48,2.0,58.0
22.27,102.17,4.0,79.9
15.1,34.09,3.0,18.99
12.79,30.78,1.0,17.99
16.15,72.05,6.0,55.9
19.22,179.12,8.0,159.9
14.68,203.68,1.0,189.0
7.78,20.68,1.0,12.9
29.82,310.28,8.0,129.98
15.33,98.13,1.0,82.8
9.74,44.64,1.0,34.9
26.78,126.78,5.0,100.0
15.1,51.09,1.0,35.99
17.19,143.98,1.0,54.8
7.39,32.29,1.0,24.9
16.11,61.01,3.0,44.9
22.06,34.96,1.0,12.9
16.79,33.78,1.0,16.99
9.41,94.31,1.0,84.9
10.96,24.94,1.0,13.98
15.56,87.08,1.0,27.98
8.29,27.29,1.0,19.0
17.92,47.42,1.0,29.5
15.5,104.5,1.0,89.0
17.52,166.52,1.0,149.0
16.79,33.78,3.0,16.99
14.1,39.09,1.0,24.99
7.39,21.09,1.0,13.7
29.89,259.79,1.0,229.9
8.85,88.75,1.0,79.9
19.38,86.37,3.0,66.99
26.41,174.41,2.0,148.0
8.4,25.39,1.0,16.99
13.62,181.62,1.0,168.0
21.79,91.79,4.0,70.0
14.76,78.66,1.0,63.9
14.43,48.43,2.0,34.0
15.27,70.27,1.0,55.0
13.47,128.82,5.0,115.35
17.92,56.92,1.0,39.0
18.16,148.15,1.0,129.99
19.61,123.61,1.0,104.0
8.17,138.16,1.0,129.99
17.88,107.78,1.0,89.9
22.06,35.05,3.0,12.99
17.17,237.07,8.0,219.9
28.79,77.79,3.0,49.0
19.84,184.84,4.0,165.0
21.25,80.15,1.0,58.9
29.65,89.55,1.0,59.9
27.08,136.08,1.0,109.0
16.84,74.36,1.0,57.52
9.36,87.36,4.0,78.0
8.89,36.89,1.0,28.0
15.1,45.31,1.0,30.21
15.23,64.23,1.0,49.0
22.06,67.05,1.0,44.99
20.8,96.8,1.0,76.0
12.79,62.78,3.0,49.99
7.71,21.4,1.0,13.69
19.07,147.07,2.0,128.0
7.78,77.55,1.0,69.77
9.26,35.26,3.0,26.0
13.08,67.98,1.0,54.9
19.13,51.13,2.0,32.0
8.51,58.41,1.0,49.9
22.98,79.68,1.0,56.7
22.91,162.91,2.0,140.0
12.76,72.75,1.0,59.99
15.55,92.54,2.0,76.99
13.89,123.79,3.0,109.9
14.49,49.49,1.0,35.0
22.61,128.61,2.0,106.0
7.44,32.43,1.0,24.99
28.79,84.79,8.0,56.0
11.85,54.84,1.0,42.99
15.1,50.1,5.0,35.0
16.61,216.51,3.0,199.9
18.16,148.15,6.0,129.99
17.63,62.94,6.0,39.9
27.8,235.6,1.0,90.0
25.54,288.68,8.0,118.8
16.05,50.95,1.0,34.9
7.7,47.6,4.0,39.9
7.78,54.77,4.0,46.99
14.52,41.51,4.0,26.99
12.79,49.79,3.0,37.0
23.49,111.39,4.0,87.9
17.67,77.57,1.0,59.9
18.46,69.36,1.0,50.9
15.85,106.85,1.0,91.0
0.0,199.0,5.0,199.0
12.75,191.25,6.0,178.5
13.44,62.44,1.0,49.0
39.18,219.43,1.0,179.9
17.06,31.56,3.0,14.5
17.64,72.64,7.0,55.0
22.14,52.13,1.0,29.99
8.72,54.62,1.0,45.9
15.1,39.6,1.0,24.5
18.86,127.86,6.0,109.0
18.79,117.79,5.0,99.0
11.74,56.64,1.0,44.9
20.37,220.27,4.0,199.9
12.09,112.08,1.0,99.99
8.93,33.92,1.0,24.99
15.72,154.62,3.0,138.9
17.6,55.1,5.0,37.5
7.78,56.78,1.0,49.0
23.64,143.49,6.0,119.85
25.56,225.46,8.0,199.9
25.68,253.68,4.0,228.0
20.75,58.74,1.0,37.99
17.66,76.56,1.0,58.9
18.97,217.97,1.0,199.0
16.49,121.39,1.0,104.9
8.29,32.99,2.0,24.7
18.42,63.42,1.0,45.0
27.74,92.73,2.0,64.99
38.77,171.77,1.0,133.0
14.59,158.59,7.0,144.0
13.01,62.81,2.0,49.8
15.1,47.1,1.0,32.0
18.3,47.3,4.0,29.0
12.35,47.25,1.0,34.9
39.18,119.31,1.0,78.0
20.04,134.94,1.0,114.9
18.85,156.85,4.0,138.0
8.11,31.01,1.0,22.9
18.21,77.11,1.0,58.9
15.44,64.44,6.0,49.0
26.94,209.8,5.0,77.96
13.83,48.82,1.0,34.99
31.76,158.74,8.0,126.98
28.2,216.4,3.0,80.0
13.44,73.34,1.0,59.9
14.59,238.58,2.0,223.99
17.94,116.94,1.0,99.0
19.2,208.2,6.0,189.0
38.25,138.24,2.0,99.99
16.14,214.14,8.0,198.0
14.63,140.56,3.0,125.93
34.15,84.14,2.0,49.99
8.72,30.71,1.0,21.99
8.92,32.82,1.0,23.9
13.59,178.59,2.0,165.0
15.1,31.0,1.0,15.9
33.5,183.4,3.0,149.9
26.98,123.98,2.0,97.0
8.88,78.78,2.0,69.9
16.95,116.94,2.0,99.99
8.11,67.11,1.0,59.0
15.1,52.0,1.0,36.9
11.76,91.75,3.0,79.99
15.1,35.04,3.0,19.94
18.0,45.5,4.0,27.5
25.61,135.51,6.0,109.9
15.65,125.97,2.0,110.32
16.11,62.01,4.0,45.9
15.34,50.24,1.0,34.9
8.27,38.26,3.0,29.99
30.2,258.4,4.0,99.0
37.15,72.05,1.0,34.9
15.13,69.12,6.0,53.99
14.43,131.73,1.0,117.3
7.78,61.78,3.0,54.0
7.51,42.48,1.0,34.97
11.85,61.75,4.0,49.9
28.75,69.65,1.0,40.9
38.37,259.02,3.0,47.97
25.63,52.33,3.0,26.7
15.33,79.33,1.0,64.0
14.15,71.14,1.0,56.99
7.43,32.33,1.0,24.9
8.27,62.77,3.0,54.5
26.94,125.84,1.0,35.98
13.22,108.12,1.0,94.9
16.95,186.85,3.0,169.9
17.35,147.35,2.0,130.0
17.88,82.88,1.0,65.0
7.49,97.39,1.0,89.9
15.1,53.0,5.0,37.9
13.37,60.86,2.0,47.49
10.21,210.11,2.0,199.9
19.05,47.18,1.0,28.13
15.21,310.28,5.0,279.9
28.82,88.72,1.0,59.9
19.69,83.68,2.0,63.99
8.72,38.62,3.0,29.9
8.85,107.85,1.0,99.0
23.7,135.0,2.0,43.8
15.68,116.06,1.0,42.35
18.29,166.29,2.0,148.0
18.23,38.22,1.0,19.99
13.14,127.14,6.0,114.0
11.77,91.77,3.0,80.0
11.74,36.73,1.0,24.99
13.46,67.36,4.0,53.9
15.24,85.14,1.0,69.9
15.1,28.0,2.0,12.9
20.74,115.73,4.0,94.99
27.14,147.14,6.0,120.0
23.89,128.89,1.0,105.0
19.79,98.79,4.0,79.0
15.17,138.07,3.0,122.9
8.29,38.78,1.0,30.49
9.42,36.72,1.0,27.3
14.1,39.09,1.0,24.99
13.93,94.92,8.0,80.99
15.46,67.13,2.0,51.67
16.11,42.11,2.0,26.0
8.29,41.29,1.0,33.0
13.71,63.61,2.0,49.9
12.76,192.75,3.0,179.99
25.63,74.63,6.0,49.0
18.66,98.56,1.0,79.9
37.3,124.3,4.0,87.0
28.45,238.44,8.0,209.99
17.67,77.57,1.0,59.9
25.72,163.44,3.0,56.0
24.61,61.61,1.0,37.0
15.72,153.72,1.0,138.0
12.69,52.19,3.0,39.5
13.18,133.08,3.0,119.9
12.77,70.66,1.0,57.89
7.78,37.76,1.0,29.98
39.18,128.49,2.0,86.9
16.82,186.82,3.0,170.0
18.28,68.18,1.0,49.9
16.95,66.25,1.0,49.3
19.59,69.49,1.0,49.9
15.31,94.31,1.0,79.0
7.39,20.29,1.0,12.9
15.1,45.09,2.0,29.99
13.66,105.66,1.0,92.0
7.44,33.0,1.0,25.56
16.18,76.08,7.0,59.9
13.72,113.62,3.0,99.9
17.63,39.53,1.0,21.9
9.38,90.38,4.0,81.0
15.28,72.08,1.0,56.8
27.35,177.25,3.0,149.9
15.04,220.04,8.0,205.0
17.26,77.16,2.0,59.9
26.58,310.28,6.0,279.9
7.43,32.33,1.0,24.9
16.5,217.0,1.0,92.0
16.79,22.98,1.0,6.19
16.79,46.69,4.0,29.9
14.66,126.99,2.0,112.33
17.09,66.99,1.0,49.9
13.18,119.48,2.0,106.3
8.64,63.64,1.0,55.0
28.2,216.0,1.0,79.8
27.07,116.97,5.0,89.9
14.52,63.52,6.0,49.0
18.42,63.42,1.0,45.0
19.32,55.22,1.0,35.9
17.6,67.59,3.0,49.99
7.78,31.77,3.0,23.99
16.79,29.68,2.0,12.89
39.18,301.0,3.0,107.8
17.6,66.5,1.0,48.9
7.39,22.29,1.0,14.9
15.38,55.38,1.0,40.0
16.39,45.19,1.0,28.8
14.57,71.56,4.0,56.99
15.11,44.11,4.0,29.0
15.12,67.76,4.0,52.64
16.18,202.08,3.0,185.9
28.2,156.4,2.0,50.0
17.66,76.66,7.0,59.0
14.76,99.75,6.0,84.99
7.39,23.88,1.0,16.49
17.72,132.72,6.0,115.0
38.51,266.51,3.0,228.0
15.63,75.62,1.0,59.99
21.39,150.09,2.0,128.7
11.86,63.97,1.0,52.11
14.29,84.19,1.0,69.9
16.85,266.85,5.0,250.0
24.06,153.96,3.0,129.9
14.1,44.0,1.0,29.9
15.8,165.8,2.0,150.0
10.96,37.86,1.0,26.9
39.18,269.53,1.0,229.0
14.86,129.32,1.0,49.8
9.27,62.17,2.0,52.9
15.1,33.09,2.0,17.99
7.68,67.58,1.0,59.9
15.1,32.09,1.0,16.99
26.63,281.63,4.0,255.0
13.98,70.97,1.0,56.99
16.99,95.98,1.0,78.99
13.41,228.41,3.0,215.0
14.3,169.3,3.0,155.0
15.76,109.48,2.0,38.98
13.37,223.27,3.0,209.9
11.74,34.24,3.0,22.5
8.29,38.78,1.0,30.49
15.1,40.09,2.0,24.99
8.72,32.62,1.0,23.9
17.6,67.5,6.0,49.9
7.78,34.68,1.0,26.9
21.15,48.64,1.0,27.49
18.23,32.72,1.0,14.49
16.14,70.54,1.0,54.4
24.39,99.29,1.0,74.9
19.52,253.52,3.0,234.0
18.3,78.2,7.0,59.9
15.1,57.7,1.0,42.6
9.09,53.89,2.0,44.8
16.22,309.12,3.0,279.9
13.08,72.58,1.0,59.5
18.43,40.93,2.0,22.5
8.14,133.14,1.0,125.0
12.43,62.33,1.0,49.9
7.39,20.29,1.0,12.9
8.03,118.35,1.0,110.32
13.78,173.68,1.0,159.9
16.11,46.01,1.0,29.9
29.83,144.82,5.0,114.99
15.23,45.22,1.0,29.99
13.37,63.27,5.0,49.9
10.96,33.86,1.0,22.9
31.55,160.55,1.0,129.0
18.68,196.96,1.0,79.8
7.46,36.36,1.0,28.9
19.32,43.32,1.0,24.0
21.92,106.84,3.0,31.5
18.32,167.32,3.0,149.0
11.92,71.92,1.0,60.0
13.37,49.27,1.0,35.9
25.92,301.86,1.0,74.69999999999999
12.54,177.44,4.0,164.9
18.26,72.25,1.0,53.99
17.0,97.0,1.0,80.0
22.37,101.37,5.0,79.0
38.38,128.28,6.0,89.9
15.38,105.28,1.0,89.9
18.79,96.69,1.0,77.9
13.37,49.36,1.0,35.99
15.77,304.05,8.0,279.9
12.06,91.86,1.0,79.8
23.98,223.97,2.0,199.99
7.55,32.45,1.0,24.9
38.01,187.91,3.0,149.9
13.71,33.7,1.0,19.99
17.44,248.68,5.0,106.9
32.35,221.35,2.0,189.0
14.28,89.28,4.0,75.0
18.36,177.36,4.0,159.0
16.43,112.43,4.0,96.0
15.79,55.69,1.0,39.9
13.37,63.27,1.0,49.9
12.7,63.6,6.0,50.9
19.32,49.18,4.0,29.86
17.67,77.22,3.0,59.55
22.14,52.04,2.0,29.9
16.63,79.53,1.0,62.9
16.11,62.01,4.0,45.9
12.61,80.51,1.0,67.9
38.38,128.28,1.0,89.9
18.29,44.69,1.0,26.4
15.34,100.23,3.0,84.89
15.79,47.69,1.0,31.9
0.0,164.9,1.0,164.9
26.74,121.64,6.0,94.9
18.49,98.48,1.0,79.99
14.37,103.37,1.0,89.0
34.22,94.12,3.0,59.9
9.09,40.99,1.0,31.9
22.29,139.59,2.0,117.3
15.66,145.56,7.0,129.9
30.22,260.04,2.0,99.8
12.79,62.69,6.0,49.9
16.56,149.56,5.0,133.0
8.03,118.35,2.0,110.32
18.09,147.99,1.0,129.9
17.06,203.06,2.0,186.0
23.2,157.19,1.0,133.99
18.23,48.13,4.0,29.9
7.39,32.29,1.0,24.9
8.29,23.24,1.0,14.95
9.44,49.43,4.0,39.99
27.56,110.44,1.0,82.88
9.34,128.34,1.0,119.0
7.67,66.17,6.0,58.5
13.79,123.69,4.0,109.9
14.52,38.42,1.0,23.9
17.99,77.98,1.0,59.99
13.55,44.11,1.0,30.56
12.26,137.26,1.0,125.0
12.84,37.83,3.0,24.99
20.94,90.84,1.0,69.9
16.67,116.66,2.0,99.99
15.1,47.74,1.0,32.64
15.1,45.09,4.0,29.99
25.46,270.92,1.0,110.0
18.68,156.96,7.0,59.8
18.3,78.2,3.0,59.9
12.19,111.19,4.0,99.0
9.3,301.3,1.0,279.9
8.72,32.72,3.0,24.0
7.79,84.79,1.0,77.0
18.01,80.01,1.0,62.0
9.91,140.91,5.0,131.0
16.79,46.69,2.0,29.9
7.78,20.28,1.0,12.5
15.17,75.07,7.0,59.9
15.1,50.0,5.0,34.9
26.7,84.3,1.0,57.6
20.08,105.08,2.0,85.0
11.89,51.88,1.0,39.99
12.79,56.79,1.0,44.0
30.2,125.88,1.0,32.74
15.53,120.53,1.0,105.0
15.15,71.05,2.0,55.9
13.0,72.9,4.0,59.9
18.68,169.32,5.0,65.98
19.64,84.54,1.0,64.9
17.67,77.57,2.0,59.9
16.6,41.58,4.0,24.98
21.38,211.37,3.0,189.99
7.39,27.29,1.0,19.9
16.11,66.01,1.0,49.9
7.78,56.78,2.0,49.0
29.97,129.87,1.0,99.9
16.03,148.23,1.0,132.2
11.46,74.36,7.0,62.9
14.7,69.69,1.0,54.99
10.88,155.78,1.0,144.9
14.52,23.42,1.0,8.9
18.74,308.64,5.0,279.9
15.1,40.07,4.0,24.97
7.91,157.91,6.0,150.0
39.18,132.99,6.0,89.99
11.85,41.75,1.0,29.9
9.34,64.24,1.0,54.9
15.38,105.28,1.0,89.9
11.99,123.89,1.0,111.9
22.06,49.56,4.0,27.5
14.1,54.0,1.0,39.9
8.91,88.9,1.0,79.99
18.02,127.92,5.0,109.9
15.31,45.3,1.0,29.99
27.22,124.21,2.0,96.99
8.49,138.49,3.0,130.0
14.52,43.42,4.0,28.9
11.97,121.87,1.0,109.9
15.1,61.0,2.0,45.9
8.37,97.86,1.0,89.49
11.89,66.89,6.0,55.0
13.23,43.13,1.0,29.9
12.8,78.7,3.0,65.9
15.1,36.43,1.0,21.33
11.85,51.75,2.0,39.9
13.9,59.87,1.0,45.97
12.68,181.68,1.0,169.0
12.67,89.67,1.0,77.0
12.46,192.36,2.0,179.9
15.3,93.3,2.0,78.0
32.5,172.3,8.0,139.8
22.77,142.27,1.0,119.5
19.87,74.77,7.0,54.9
15.28,72.18,1.0,56.9
15.1,44.09,4.0,28.99
12.0,84.0,3.0,72.0
7.87,25.87,1.0,18.0
7.87,35.77,1.0,27.9
15.01,195.0,6.0,179.99
23.7,207.36,3.0,79.98
12.78,75.48,6.0,62.7
14.52,61.38,4.0,46.86
9.09,57.99,1.0,48.9
14.17,74.16,7.0,59.99
14.1,42.09,4.0,27.99
8.27,42.27,1.0,34.0
14.26,108.26,1.0,94.0
11.73,76.72,1.0,64.99
38.65,310.28,3.0,279.9
15.37,54.37,1.0,39.0
13.84,213.74,2.0,199.9
7.46,36.46,3.0,29.0
18.66,98.65,2.0,79.99
13.05,68.05,1.0,55.0
18.57,116.57,2.0,98.0
7.78,62.78,1.0,55.0
12.63,197.63,2.0,185.0
7.39,56.88,1.0,49.49
0.0,69.9,1.0,69.9
23.11,92.01,6.0,68.9
20.14,140.11,2.0,119.97
14.1,49.1,1.0,35.0
18.63,96.53,1.0,77.9
14.51,74.41,2.0,59.9
19.18,58.18,1.0,39.0
14.66,64.66,1.0,50.0
18.94,138.84,4.0,119.9
7.78,20.03,1.0,12.25
7.39,32.38,1.0,24.99
11.85,53.84,4.0,41.99
9.09,56.99,5.0,47.9
14.01,74.0,2.0,59.99
15.57,66.47,6.0,50.9
15.1,65.0,1.0,49.9
20.58,272.72,1.0,115.78
25.38,242.72,1.0,95.98
14.8,84.7,1.0,69.9
16.58,193.12,4.0,79.98
16.35,146.35,3.0,130.0
8.27,21.15,1.0,12.88
13.95,228.95,2.0,215.0
13.82,113.31,8.0,99.49
38.4,78.2,1.0,39.8
16.17,75.07,3.0,58.9
13.69,108.72,4.0,95.03
13.46,67.36,1.0,53.9
15.72,135.71,2.0,119.99
7.78,40.42,2.0,32.64
13.96,198.96,8.0,185.0
7.42,30.01,1.0,22.59
15.1,24.6,1.0,9.5
10.6,180.5,3.0,169.9
37.95,112.95,5.0,75.0
20.8,39.79,3.0,18.99
14.66,144.66,1.0,130.0
12.98,58.03,1.0,45.05
13.44,73.34,7.0,59.9
12.43,72.33,1.0,59.9
7.78,62.78,1.0,55.0
17.14,79.04,1.0,61.9
15.95,185.85,1.0,169.9
18.23,32.0,3.0,13.77
15.24,85.14,1.0,69.9
16.18,75.73,3.0,59.55
23.38,138.28,1.0,114.9
9.1,59.1,4.0,50.0
15.28,89.42,1.0,74.14
35.12,150.12,2.0,115.0
14.12,52.11,5.0,37.99
16.79,35.69,1.0,18.9
9.44,98.34,1.0,88.9
15.56,111.08,1.0,39.98
18.23,158.13,1.0,139.9
7.39,27.39,1.0,20.0
17.99,76.99,3.0,59.0
18.16,148.15,6.0,129.99
18.23,46.13,1.0,27.9
13.0,92.9,8.0,79.9
11.92,86.92,1.0,75.0
13.57,92.57,1.0,79.0
14.1,44.0,4.0,29.9
12.69,62.68,1.0,49.99
16.31,94.25,1.0,77.94
14.12,49.12,4.0,35.0
21.13,91.03,7.0,69.9
12.67,52.57,4.0,39.9
7.51,42.51,1.0,35.0
9.77,117.77,4.0,108.0
12.69,42.68,2.0,29.99
17.06,47.05,1.0,29.99
16.47,136.37,2.0,119.9
13.11,243.11,3.0,230.0
15.11,30.01,1.0,14.9
26.43,159.13,1.0,132.7
12.79,54.78,2.0,41.99
13.71,62.71,6.0,49.0
16.22,128.22,1.0,112.0
14.1,234.1,1.0,220.0
15.23,64.23,2.0,49.0
17.67,77.57,7.0,59.9
17.06,105.56,2.0,88.5
7.78,17.77,1.0,9.99
7.39,47.36,1.0,39.97
36.58,305.16,3.0,116.0
0.0,110.0,5.0,110.0
20.51,249.31,5.0,228.8
8.11,38.01,2.0,29.9
12.79,32.44,1.0,19.65
32.83,108.43,1.0,75.6
28.2,129.44,1.0,36.52
23.34,162.27,1.0,30.75
7.87,66.87,1.0,59.0
18.28,44.47,1.0,26.19
8.27,35.82,3.0,27.55
8.29,31.28,2.0,22.99
12.74,69.71,1.0,56.97
16.03,148.23,3.0,132.2
17.6,66.6,5.0,49.0
7.67,66.67,3.0,59.0
12.68,180.6,2.0,167.92
34.2,154.14,1.0,119.94
20.84,50.34,3.0,29.5
18.53,310.28,5.0,279.9
12.07,161.97,8.0,149.9
36.85,146.75,1.0,109.9
12.83,82.73,4.0,69.9
12.69,60.68,1.0,47.99
26.03,195.93,5.0,169.9
22.52,106.52,3.0,84.0
14.1,49.0,1.0,34.9
7.78,72.68,2.0,64.9
14.52,53.02,1.0,38.5
13.75,103.25,1.0,89.5
30.8,295.8,2.0,265.0
13.37,53.27,5.0,39.9
11.15,54.95,1.0,43.8
12.05,132.05,1.0,120.0
12.69,38.68,3.0,25.99
22.66,192.56,1.0,169.9
12.25,119.25,1.0,107.0
17.06,55.96,1.0,38.9
17.85,77.75,2.0,59.9
12.21,182.11,8.0,169.9
13.89,89.79,1.0,75.9
15.75,139.74,2.0,123.99
25.38,204.36,2.0,76.8
28.4,174.3,4.0,145.9
7.78,30.28,1.0,22.5
9.85,114.85,1.0,105.0
7.78,53.68,1.0,45.9
17.93,35.83,1.0,17.9
7.65,62.65,6.0,55.0
7.78,27.68,2.0,19.9
7.39,30.38,3.0,22.99
23.22,120.22,1.0,97.0
39.18,189.37,2.0,149.0
14.97,209.97,3.0,195.0
13.37,62.27,2.0,48.9
14.13,69.03,1.0,54.9
34.32,307.44,1.0,119.4
8.88,61.38,1.0,52.5
15.1,55.09,2.0,39.99
11.85,54.75,5.0,42.9
13.08,82.98,1.0,69.9
15.11,61.01,3.0,45.9
7.78,45.68,4.0,37.9
15.64,143.12,2.0,127.48
12.0,210.0,1.0,198.0
17.94,116.94,2.0,99.0
7.56,50.56,1.0,43.0
15.1,33.9,3.0,18.8
36.16,156.16,6.0,120.0
13.37,63.27,1.0,49.9
20.85,130.84,1.0,109.99
12.73,68.33,6.0,55.6
12.76,192.66,8.0,179.9
18.23,67.33,1.0,49.1
15.57,113.47,1.0,97.9
15.26,37.58,1.0,22.32
18.09,137.99,3.0,119.9
12.44,147.34,2.0,134.9
18.34,173.34,3.0,155.0
29.03,108.93,2.0,79.9
20.15,150.05,5.0,129.9
14.1,32.09,3.0,17.99
19.44,87.14,8.0,67.7
15.65,93.65,3.0,78.0
7.78,47.68,1.0,39.9
18.59,163.58,5.0,144.99
16.82,97.81,1.0,80.99
12.43,77.42,1.0,64.99
18.68,176.96,2.0,69.8
15.87,77.77,1.0,61.9
12.48,40.38,4.0,27.9
17.76,135.52,1.0,50.0
14.31,153.31,2.0,139.0
17.63,39.62,1.0,21.99
14.8,104.79,1.0,89.99
8.36,36.29,1.0,27.93
18.17,208.07,4.0,189.9
18.5,197.5,4.0,179.0
23.22,151.52,7.0,128.3
17.64,66.64,6.0,49.0
17.67,77.67,1.0,60.0
27.04,99.03,5.0,71.99
14.23,270.43,1.0,256.2
23.81,158.71,2.0,134.9
22.05,201.05,5.0,179.0
15.79,50.78,1.0,34.99
14.41,164.4,8.0,149.99
7.67,65.67,2.0,58.0
19.13,198.03,4.0,178.9
7.71,57.51,1.0,49.8
14.1,47.9,1.0,33.8
14.11,25.1,2.0,10.99
14.86,124.76,2.0,109.9
24.25,204.15,8.0,179.9
7.42,29.92,1.0,22.5
9.29,113.29,1.0,104.0
34.2,128.2,5.0,94.0
8.17,138.14,2.0,129.97
15.65,40.65,1.0,25.0
25.83,104.73,1.0,78.9
34.18,89.08,2.0,54.9
15.11,48.1,1.0,32.99
15.1,50.09,1.0,34.99
8.72,38.71,1.0,29.99
15.61,138.6,1.0,122.99
12.49,64.39,6.0,51.9
27.74,223.44,1.0,83.98
32.34,300.68,2.0,118.0
22.93,61.93,1.0,39.0
19.33,70.83,1.0,51.5
8.98,41.47,1.0,32.49
13.0,72.5,1.0,59.5
21.5,121.49,2.0,99.99
7.39,21.38,1.0,13.99
20.01,229.91,1.0,209.9
18.23,42.83,1.0,24.6
7.78,37.77,1.0,29.99
21.73,139.03,2.0,117.3
19.5,64.0,3.0,44.5
21.67,106.67,1.0,85.0
12.12,101.12,1.0,89.0
27.42,194.84,1.0,70.0
8.11,38.1,1.0,29.99
11.85,48.75,1.0,36.9
8.88,63.88,3.0,55.0
18.17,98.16,4.0,79.99
13.41,62.41,1.0,49.0
25.38,234.36,2.0,91.8
16.32,64.22,6.0,47.9
23.7,167.36,2.0,59.98
14.1,39.0,2.0,24.9
26.89,63.79,3.0,36.9
17.39,152.39,2.0,135.0
37.08,310.28,2.0,124.98
11.85,61.84,1.0,49.99
13.59,49.49,1.0,35.9
10.13,64.03,1.0,53.9
16.79,56.69,5.0,39.9
12.34,132.34,1.0,120.0
12.69,62.59,2.0,49.9
17.3,73.2,2.0,55.9
16.53,271.43,1.0,254.9
14.1,27.75,1.0,13.65
17.37,150.27,3.0,132.9
7.78,32.77,3.0,24.99
11.79,111.69,1.0,99.9
7.78,56.78,2.0,49.0
23.75,158.75,2.0,135.0
15.11,67.11,1.0,52.0
15.93,184.93,3.0,169.0
12.79,77.68,1.0,64.89
15.31,76.65,7.0,61.34
14.56,49.56,1.0,35.0
23.85,173.84,1.0,149.99
25.38,182.72,7.0,65.98
7.78,42.78,2.0,35.0
15.34,80.84,6.0,65.5
25.26,131.26,2.0,106.0
17.1,41.0,1.0,23.9
27.13,112.12,4.0,84.99
14.94,104.93,1.0,89.99
7.78,23.77,1.0,15.99
19.04,63.04,1.0,44.0
15.1,60.1,1.0,45.0
30.2,176.0,1.0,57.8
18.13,118.03,5.0,99.9
8.27,71.17,2.0,62.9
7.39,36.01,1.0,28.62
19.03,184.03,1.0,165.0
17.09,39.34,1.0,22.25
23.12,193.02,1.0,169.9
16.14,71.13,1.0,54.99
18.33,83.23,7.0,64.9
15.1,43.0,2.0,27.9
22.4,121.4,4.0,99.0
21.15,53.05,1.0,31.9
9.27,37.17,1.0,27.9
14.15,71.14,2.0,56.99
7.71,37.61,1.0,29.9
15.1,38.8,1.0,23.7
17.09,39.41,1.0,22.32
20.63,219.63,1.0,199.0
23.03,55.93,1.0,32.9
13.51,37.41,1.0,23.9
18.79,238.69,1.0,219.9
18.35,85.35,1.0,67.0
9.35,86.25,4.0,76.9
12.79,45.79,1.0,33.0
33.58,194.76,1.0,63.8
16.64,80.63,1.0,63.99
17.52,199.52,2.0,182.0
7.78,24.68,1.0,16.9
15.1,61.14,6.0,39.0
0.0,53.9,1.0,53.9
13.47,32.37,1.0,18.9
27.68,203.36,3.0,74.0
16.09,109.59,3.0,93.5
17.85,77.75,3.0,59.9
13.92,30.4,1.0,16.48
25.18,175.08,2.0,149.9
20.65,229.65,2.0,209.0
11.85,36.75,1.0,24.9
7.39,52.38,1.0,44.99
17.22,156.22,1.0,139.0
22.89,57.79,1.0,34.9
14.08,63.98,1.0,49.9
21.78,121.68,3.0,99.9
16.36,41.26,1.0,24.9
16.95,116.94,2.0,99.99
14.14,67.53,1.0,53.39
17.6,52.59,2.0,34.99
30.74,217.48,5.0,78.0
7.78,20.77,2.0,12.99
9.26,69.16,1.0,59.9
15.25,85.24,1.0,69.99
15.68,116.06,1.0,42.35
36.46,168.52,1.0,47.8
