order_item_count,total_freight_value,total_payment,payment_installments,total_price
1,14.72,118.72,2.0,104.0
1,26.43,61.43,3.0,35.0
4,53.48,253.08,2.0,199.6
1,42.38,72.37,7.0,29.99
1,17.55,137.45,6.0,119.9
1,8.11,12.89,1.0,4.78
4,71.28,1177.28,1.0,517.36
2,35.76,215.74,6.0,179.98
1,14.85,172.62,10.0,157.77
1,17.97,47.87,1.0,29.9
1,17.63,67.62,1.0,49.99
1,9.94,49.84,4.0,39.9
1,8.29,23.19,1.0,14.9
1,11.85,34.84,1.0,22.99
1,18.23,34.03,1.0,15.8
1,11.62,86.61,1.0,74.99
1,16.79,35.69,1.0,18.9
1,78.77,328.67,1.0,249.9
2,27.42,254.44,4.0,99.8
1,17.0,96.99,8.0,79.99
2,25.94,411.08,1.0,179.6
1,14.2,134.2,2.0,120.0
2,221.22,1898.61,10.0,3576.0
2,30.2,201.0,1.0,70.3
1,19.65,244.65,4.0,225.0
1,14.52,25.51,1.0,10.99
1,99.14,2096.14,1.0,1997.0
1,15.1,35.09,1.0,19.99
1,18.39,52.89,1.0,34.5
1,7.78,22.0,1.0,14.22
1,7.39,37.38,3.0,29.99
1,37.12,99.11,2.0,61.99
1,23.43,113.42,2.0,89.99
1,39.94,889.93,9.0,849.99
1,36.19,156.19,1.0,120.0
1,21.58,320.58,3.0,299.0
1,36.68,1426.58,4.0,1389.9
1,30.42,110.4,2.0,79.98
1,18.23,46.22,4.0,27.99
1,11.9,111.89,4.0,99.99
1,68.85,168.84,1.0,99.99
1,18.23,58.13,1.0,39.9
1,37.04,77.03,1.0,39.99
1,7.39,15.38,1.0,7.99
1,8.98,98.97,1.0,89.99
1,15.1,45.0,1.0,29.9
1,13.43,72.43,7.0,59.0
1,41.95,211.85,4.0,169.9
1,8.27,73.16,1.0,64.89
1,23.71,143.71,6.0,120.0
1,15.23,54.73,1.0,39.5
1,22.28,42.18,1.0,19.9
1,22.5,386.5,4.0,364.0
1,15.77,110.77,3.0,95.0
1,7.78,32.77,3.0,24.99
1,11.85,38.75,2.0,26.9
1,20.77,70.67,1.0,49.9
1,27.59,149.89,2.0,122.3
1,18.23,63.23,1.0,45.0
3,294.06,247.92,10.0,449.7000000000001
1,15.58,115.07,2.0,99.49
1,22.06,68.05,6.0,45.99
1,15.3,44.2,1.0,28.9
1,7.39,37.37,3.0,29.98
1,25.63,63.62,6.0,37.99
1,20.2,164.2,1.0,144.0
3,78.99,176.32,2.0,449.97
1,15.11,39.01,1.0,23.9
1,26.79,76.69,7.0,49.9
1,7.39,24.39,1.0,17.0
1,28.48,200.38,1.0,171.9
1,18.41,94.41,1.0,76.0
1,15.23,29.22,2.0,13.99
1,35.93,84.93,1.0,49.0
2,34.46,157.22,1.0,279.98
1,23.69,123.68,8.0,99.99
1,16.39,76.38,1.0,59.99
1,8.11,130.21,2.0,122.1
1,11.85,41.84,1.0,29.99
1,11.85,51.85,1.0,40.0
1,16.32,115.32,3.0,99.0
1,9.34,35.34,3.0,26.0
1,18.38,256.48,10.0,238.1
1,63.98,182.98,3.0,119.0
1,16.79,56.78,1.0,39.99
1,18.2,108.19,4.0,89.99
1,18.76,188.66,1.0,169.9
1,12.76,72.76,6.0,60.0
1,7.6,56.6,1.0,49.0
1,13.65,103.55,1.0,89.9
1,15.1,40.6,2.0,25.5
1,15.1,65.0,1.0,49.9
1,12.76,72.66,4.0,59.9
1,11.75,115.65,1.0,103.9
1,11.85,31.85,1.0,20.0
1,12.23,68.23,1.0,56.0
1,45.74,344.74,7.0,299.0
1,17.7,81.42,2.0,63.72
3,58.62,624.96,1.0,149.7
1,19.07,158.07,2.0,139.0
1,11.85,37.44,3.0,25.59
1,7.42,87.32,2.0,79.9
2,28.28,280.56,1.0,112.0
1,14.87,94.87,1.0,80.0
1,9.34,50.63,1.0,41.29
2,22.34,364.28,2.0,159.8
1,8.82,51.82,5.0,43.0
1,37.04,56.94,1.0,19.9
1,7.71,29.61,1.0,21.9
1,16.92,35.82,1.0,18.9
1,8.73,90.63,1.0,81.9
1,0.0,99.9,3.0,99.9
1,25.93,1175.58,8.0,1149.65
1,18.47,114.37,1.0,95.9
1,23.2,111.17,3.0,87.97
2,38.3,2016.6,10.0,970.0
1,9.34,29.33,2.0,19.99
2,23.03,281.84,1.0,117.89
1,16.82,71.72,3.0,54.9
1,9.09,57.99,1.0,48.9
2,32.1,260.2,4.0,98.0
1,16.05,53.6,1.0,37.55
6,1794.96,17069.760000000002,1.0,1050.0
2,36.8,707.4,6.0,316.9
1,11.85,35.84,2.0,23.99
1,9.09,33.99,1.0,24.9
1,7.71,27.6,1.0,19.89
1,12.96,55.96,1.0,43.0
1,12.33,131.32,1.0,118.99
1,15.1,55.0,1.0,39.9
1,16.12,161.12,1.0,145.0
1,16.55,223.45,1.0,206.9
1,15.79,47.69,2.0,31.9
1,16.43,112.33,4.0,95.9
2,36.5,583.15,2.0,1129.8
1,14.76,111.76,1.0,97.0
1,15.66,80.56,4.0,64.9
1,14.49,141.48,2.0,126.99
1,10.96,45.86,1.0,34.9
1,15.65,144.65,2.0,129.0
1,19.72,368.52,1.0,348.8
1,21.45,91.35,3.0,69.9
2,18.68,277.32,1.0,119.98
1,15.18,184.18,5.0,169.0
1,15.1,61.05,2.0,45.95
1,28.21,298.11,1.0,269.9
1,20.86,86.85,7.0,65.99
1,15.17,215.07,3.0,199.9
1,16.79,27.19,1.0,10.4
1,22.97,89.96,3.0,66.99
1,16.16,73.15,1.0,56.99
1,25.42,555.32,10.0,529.9
2,30.34,300.28,2.0,119.8
1,19.83,298.83,6.0,279.0
1,28.67,288.66,4.0,259.99
1,20.85,77.84,3.0,56.99
1,15.1,28.75,1.0,13.65
1,8.53,118.53,1.0,110.0
1,21.29,141.28,1.0,119.99
1,17.8,96.8,1.0,79.0
1,16.77,161.67,1.0,144.9
1,21.15,51.05,2.0,29.9
1,20.87,80.77,1.0,59.9
2,53.76,427.48,15.0,159.98
1,17.89,252.79,2.0,234.9
1,10.96,24.95,2.0,13.99
1,14.1,38.09,2.0,23.99
2,33.52,177.75,1.0,321.98
1,34.27,147.26,3.0,112.99
1,14.1,44.1,4.0,30.0
1,15.0,114.06,1.0,99.06
1,35.71,525.61,10.0,489.9
1,26.82,321.82,1.0,295.0
2,45.22,606.44,8.0,258.0
1,17.21,367.2,1.0,349.99
2,30.32,296.64,4.0,118.0
1,13.44,73.34,1.0,59.9
1,14.52,42.42,1.0,27.9
1,26.99,136.99,1.0,110.0
1,16.11,63.6,1.0,47.49
1,12.84,112.83,2.0,99.99
5,106.75,1881.25,1.0,269.5
4,57.34,256.94,1.0,199.6
3,16.59,490.71,2.0,146.97
1,18.09,138.09,2.0,120.0
1,17.67,77.57,1.0,59.9
1,7.47,37.37,1.0,29.9
1,16.39,106.38,5.0,89.99
6,90.6,1440.0,10.0,149.39999999999998
1,15.49,70.49,3.0,55.0
1,23.89,151.79,2.0,127.9
2,103.98,1643.96,6.0,718.0
1,45.23,155.2,6.0,109.97
1,15.56,85.46,1.0,69.9
1,50.0,149.99,1.0,99.99
1,7.78,40.77,1.0,32.99
1,7.98,144.98,2.0,137.0
1,16.46,116.36,1.0,99.9
1,11.82,99.82,1.0,88.0
1,17.62,70.52,1.0,52.9
1,16.11,59.11,1.0,43.0
1,17.03,102.03,3.0,85.0
1,31.0,130.0,1.0,99.0
2,25.9,219.6,8.0,83.9
1,18.59,184.92,1.0,166.33
1,8.54,63.44,1.0,54.9
2,35.88,616.94,8.0,1198.0
1,15.51,110.41,1.0,94.9
1,19.0,178.0,1.0,159.0
2,54.31,1008.22,8.0,449.8
2,37.92,618.9499999999999,1.0,1199.98
1,14.1,24.09,1.0,9.99
1,13.96,199.96,3.0,186.0
1,11.85,45.25,1.0,33.4
1,7.78,57.68,1.0,49.9
1,28.42,328.4,1.0,299.98
1,18.79,117.79,4.0,99.0
2,30.2,174.4,1.0,57.0
1,13.37,63.37,1.0,50.0
1,7.78,36.78,1.0,29.0
1,17.94,116.84,1.0,98.9
1,18.3,264.92,2.0,246.62
1,28.39,358.29,10.0,329.9
1,17.36,107.35,1.0,89.99
1,14.69,253.69,1.0,239.0
1,20.26,130.26,6.0,110.0
1,8.27,45.77,1.0,37.5
1,21.78,206.68,5.0,184.9
2,36.46,232.52,7.0,79.8
1,25.57,545.47,8.0,519.9
1,25.52,122.52,1.0,97.0
1,124.45,504.35,4.0,379.9
1,23.19,109.69,1.0,86.5
8,413.2,7770.4,10.0,3472.0
1,11.42,68.32,1.0,56.9
1,28.37,1733.34,6.0,1704.97
1,19.32,55.55,1.0,36.23
2,45.18,950.36,4.0,430.0
1,11.1,400.1,4.0,389.0
1,14.06,81.86,4.0,67.8
1,36.65,435.65,10.0,399.0
1,24.9,74.8,1.0,49.9
1,24.26,276.26,6.0,252.0
1,16.81,166.71,1.0,149.9
1,29.73,229.63,3.0,199.9
1,26.79,96.69,1.0,69.9
1,14.67,144.66,2.0,129.99
1,15.23,63.13,1.0,47.9
1,19.78,103.68,1.0,83.9
1,10.65,186.56,1.0,175.91
1,24.84,59.74,5.0,34.9
1,15.27,89.17,1.0,73.9
1,17.99,123.89,4.0,105.9
1,7.39,16.39,1.0,9.0
1,17.07,107.06,5.0,89.99
1,12.3,127.29,2.0,114.99
1,11.94,74.84,2.0,62.9
1,14.26,163.91,6.0,149.65
1,19.36,84.26,1.0,64.9
1,25.63,60.62,1.0,34.99
1,16.13,114.13,1.0,98.0
1,7.47,37.46,1.0,29.99
1,7.78,23.77,1.0,15.99
1,20.84,80.74,1.0,59.9
4,82.24,3351.36,1.0,755.6
1,38.4,88.39,1.0,49.99
1,7.78,57.61,1.0,49.83
2,21.92,115.8,1.0,35.98
1,13.74,401.64,10.0,387.9
2,34.12,268.2,1.0,99.98
1,12.33,102.23,5.0,89.9
1,14.1,53.1,1.0,39.0
1,16.02,341.02,1.0,325.0
1,13.79,123.78,4.0,109.99
1,27.31,202.31,3.0,175.0
1,20.19,120.09,1.0,99.9
3,26.160000000000004,65.71000000000001,1.0,170.97
1,30.57,132.57,10.0,102.0
1,35.7,90.6,1.0,54.9
1,10.13,64.03,1.0,53.9
3,36.6,112.19,1.0,299.97
1,9.52,118.74,1.0,109.22
1,34.38,154.38,3.0,120.0
2,20.12,408.36,2.0,184.06
1,19.53,99.52,5.0,79.99
1,15.8,165.8,2.0,150.0
1,11.15,29.05,1.0,17.9
1,8.88,63.88,6.0,55.0
1,22.27,227.27,10.0,205.0
1,26.98,155.98,1.0,129.0
1,28.89,128.88,1.0,99.99
1,11.9,111.89,1.0,99.99
2,38.08,28.94,1.0,19.8
8,95.6,91.85,1.0,639.2
4,57.0,425.4,1.0,368.4
1,24.47,154.27,3.0,129.8
1,24.97,144.96,1.0,119.99
1,35.82,134.82,5.0,99.0
1,23.11,67.11,1.0,44.0
1,8.11,58.1,3.0,49.99
1,15.72,154.72,2.0,139.0
2,23.7,135.0,2.0,43.8
1,28.78,528.77,8.0,499.99
1,12.69,53.21,5.0,34.9
2,31.82,331.64,10.0,134.0
1,63.2,263.1,4.0,199.9
1,9.34,29.33,2.0,19.99
1,30.85,180.75,1.0,149.9
1,45.38,365.38,8.0,320.0
1,8.72,48.62,1.0,39.9
1,17.67,77.57,1.0,59.9
1,16.24,103.14,6.0,86.9
2,30.2,220.0,1.0,79.8
1,12.48,31.38,1.0,18.9
1,41.1,142.1,1.0,101.0
1,15.24,35.14,1.0,19.9
1,15.35,100.34,1.0,84.99
2,36.46,272.92,2.0,100.0
2,36.46,146.2,1.0,36.64
1,15.1,38.3,1.0,23.2
1,18.21,204.11,8.0,185.9
1,11.81,98.81,4.0,87.0
1,15.11,61.01,6.0,45.9
1,12.43,82.33,1.0,69.9
1,43.54,204.53,10.0,160.99
1,12.79,61.79,2.0,49.0
1,16.35,146.25,6.0,129.9
1,8.36,153.36,5.0,145.0
1,7.78,37.13,1.0,29.35
1,37.04,70.03,1.0,32.99
1,9.34,33.24,1.0,23.9
1,19.96,477.96,5.0,458.0
1,19.32,69.22,1.0,49.9
1,15.43,190.4,1.0,174.97
2,16.7,474.68,1.0,220.64
1,69.74,1668.74,10.0,1599.0
1,40.38,190.37,2.0,149.99
1,14.8,104.7,9.0,89.9
2,0.0,279.6,1.0,139.8
3,22.17,199.71,1.0,44.400000000000006
1,12.04,132.03,3.0,119.99
1,13.1,107.1,10.0,94.0
2,49.82,339.24,1.0,119.8
1,54.8,403.8,10.0,349.0
1,0.0,99.9,4.0,99.9
2,30.22,51.1,4.0,71.98
1,15.1,29.1,1.0,14.0
1,15.1,45.05,3.0,29.95
1,12.79,45.29,1.0,32.5
3,23.13,428.49,7.0,119.7
1,16.0,193.99,1.0,177.99
1,17.66,76.66,1.0,59.0
1,17.62,147.61,2.0,129.99
1,15.37,104.37,1.0,89.0
1,12.69,62.59,1.0,49.9
1,25.84,105.74,1.0,79.9
1,15.1,40.09,1.0,24.99
1,7.82,42.72,1.0,34.9
1,12.51,157.51,3.0,145.0
1,13.44,73.34,1.0,59.9
1,7.46,35.85,1.0,28.39
1,22.35,82.25,1.0,59.9
12,193.32,5300.64,1.0,248.4
1,17.91,173.9,1.0,155.99
1,22.13,262.12,5.0,239.99
1,15.1,55.0,2.0,39.9
1,10.96,24.86,1.0,13.9
4,30.0,599.84,6.0,119.96
1,9.48,198.48,3.0,189.0
1,22.41,212.4,3.0,189.99
1,28.04,224.84,7.0,196.8
1,14.08,51.98,3.0,37.9
1,14.11,32.0,1.0,17.89
1,19.16,54.16,1.0,35.0
1,35.02,285.02,1.0,250.0
1,13.69,192.19,4.0,178.5
1,15.48,119.48,1.0,104.0
1,12.13,102.03,1.0,89.9
1,0.0,69.9,1.0,69.9
2,74.64,96.32,2.0,118.0
1,11.15,61.14,3.0,49.99
1,29.5,378.5,5.0,349.0
1,12.76,102.56,1.0,89.8
1,12.23,132.13,6.0,119.9
1,21.91,237.47,4.0,215.56
1,18.02,74.99,1.0,56.97
1,12.93,62.43,1.0,49.5
1,0.0,199.0,5.0,199.0
1,16.8,68.6,1.0,51.8
1,7.93,103.45,2.0,95.52
1,10.01,190.01,1.0,180.0
1,34.95,261.9,1.0,226.95
1,15.2,80.2,1.0,65.0
1,21.65,121.55,2.0,99.9
1,39.06,377.06,8.0,338.0
1,25.63,75.53,3.0,49.9
1,15.1,40.0,1.0,24.9
1,16.6,66.6,2.0,50.0
1,11.85,61.75,1.0,49.9
1,15.63,75.53,1.0,59.9
1,22.02,196.35,2.0,174.33
1,13.37,39.27,1.0,25.9
1,15.1,60.83,1.0,45.73
1,19.95,65.82,5.0,45.87
2,18.54,163.04,1.0,62.98
1,26.75,96.65,1.0,69.9
2,27.82,367.56,2.0,155.96
1,15.1,28.08,1.0,12.98
1,16.79,33.69,3.0,16.9
1,15.1,50.1,5.0,35.0
1,22.93,54.82,4.0,31.89
2,39.74,1208.68,10.0,564.6
1,20.82,145.72,2.0,124.9
1,15.23,55.13,2.0,39.9
1,20.63,219.63,10.0,199.0
1,18.28,87.28,1.0,69.0
1,11.86,131.76,8.0,119.9
1,39.84,229.74,10.0,189.9
1,17.16,147.06,4.0,129.9
1,14.52,124.52,5.0,110.0
1,8.95,178.94,3.0,169.99
1,13.89,138.89,2.0,125.0
1,121.05,1310.95,10.0,1189.9
1,15.23,28.88,1.0,13.65
1,9.27,57.17,1.0,47.9
1,18.65,97.65,3.0,79.0
2,347.56,2494.72,8.0,899.8
1,14.8,164.8,1.0,150.0
1,13.51,83.5,2.0,69.99
4,37.08,553.36,10.0,239.6
1,19.11,99.01,1.0,79.9
1,14.5,73.4,1.0,58.9
1,15.42,60.42,3.0,45.0
2,21.92,183.44,1.0,69.8
1,25.52,570.52,6.0,545.0
1,14.8,84.7,8.0,69.9
1,18.59,88.49,1.0,69.9
1,18.22,828.22,2.0,810.0
2,24.26,408.12,3.0,179.8
1,18.91,108.81,3.0,89.9
1,10.13,64.03,1.0,53.9
2,131.54,1058.68,9.0,397.8
1,25.45,1697.45,10.0,1672.0
1,13.51,83.41,6.0,69.9
1,41.47,111.37,1.0,69.9
1,17.63,30.93,1.0,13.3
1,14.1,63.1,1.0,49.0
1,8.72,48.71,1.0,39.99
1,20.43,60.33,1.0,39.9
1,18.36,48.25,1.0,29.89
1,17.44,497.26,3.0,479.82
2,28.32,488.3,10.0,459.98
1,18.37,88.37,1.0,70.0
1,16.79,56.69,2.0,39.9
1,24.84,44.83,1.0,19.99
1,17.8,96.8,9.0,79.0
1,9.34,44.34,2.0,35.0
1,14.1,54.0,1.0,39.9
1,16.79,36.69,1.0,19.9
1,16.68,86.58,1.0,69.9
2,82.16,560.32,10.0,198.0
3,53.34,62.68,1.0,134.7
1,18.54,149.84,3.0,131.3
1,12.74,69.71,1.0,56.97
1,15.37,104.37,3.0,89.0
1,7.56,50.49,5.0,42.93
1,9.33,126.23,8.0,116.9
1,19.82,87.81,1.0,67.99
1,23.02,123.01,5.0,99.99
1,14.91,204.9,1.0,189.99
1,13.25,332.25,8.0,319.0
2,67.72,971.44,1.0,418.0
1,11.85,34.75,3.0,22.9
1,17.88,107.78,2.0,89.9
3,45.69,316.98,5.0,59.97
1,13.04,99.46,1.0,86.42
1,22.0,237.0,10.0,215.0
1,17.9,187.89,9.0,169.99
1,21.99,120.99,1.0,99.0
1,22.42,74.42,1.0,52.0
1,12.15,112.14,1.0,99.99
1,18.94,138.84,8.0,119.9
1,15.71,195.61,2.0,179.9
1,18.99,155.89,1.0,136.9
1,44.68,169.65,8.0,124.97
1,63.42,262.42,8.0,199.0
1,12.79,47.69,1.0,34.9
1,12.69,50.68,5.0,37.99
1,38.25,138.24,3.0,99.99
1,7.39,22.39,1.0,15.0
1,7.64,117.96,2.0,110.32
1,13.45,741.45,3.0,728.0
1,17.92,112.92,3.0,95.0
1,13.44,73.34,1.0,59.9
1,14.1,54.0,5.0,39.9
2,15.68,181.16,3.0,74.9
1,30.6,790.5,10.0,759.9
1,42.51,1479.51,8.0,1437.0
1,15.83,124.83,3.0,109.0
1,17.98,117.97,2.0,99.99
1,14.86,113.76,4.0,98.9
1,14.1,44.08,4.0,29.98
1,27.56,207.46,1.0,179.9
1,14.59,134.49,1.0,119.9
1,19.21,93.91,1.0,74.7
1,18.27,73.27,2.0,55.0
1,12.8,78.79,1.0,65.99
2,30.76,221.48,8.0,79.98
1,32.82,328.82,1.0,296.0
1,21.15,34.8,1.0,13.65
1,7.94,35.84,1.0,27.9
1,17.95,117.85,3.0,99.9
1,19.34,189.34,1.0,170.0
1,37.78,157.68,1.0,119.9
2,24.36,608.32,1.0,279.8
3,30.87,874.71,8.0,260.70000000000005
1,32.59,631.59,1.0,599.0
1,7.78,77.68,3.0,69.9
1,15.1,34.0,1.0,18.9
1,14.6,72.6,1.0,58.0
1,57.03,167.02,10.0,109.99
1,15.15,72.14,1.0,56.99
1,23.78,163.57,1.0,139.79
1,38.25,138.15,2.0,99.9
1,17.17,707.16,1.0,689.99
1,23.4,152.4,2.0,129.0
2,18.54,114.34,1.0,95.8
2,34.32,77.06,1.0,119.8
1,8.49,112.69,8.0,104.2
1,10.96,45.86,4.0,34.9
1,17.09,137.08,3.0,119.99
1,19.17,109.16,4.0,89.99
1,16.35,146.35,3.0,130.0
1,13.23,171.0,1.0,157.77
1,14.52,29.42,1.0,14.9
1,15.34,100.33,6.0,84.99
1,26.7,913.7,10.0,887.0
1,31.77,241.76,5.0,209.99
1,95.78,352.97,2.0,257.19
1,36.15,331.15,5.0,295.0
1,11.69,107.09,1.0,95.4
2,45.82,107.9,1.0,169.98
1,25.18,175.08,1.0,149.9
1,20.87,80.77,2.0,59.9
1,12.1,98.1,3.0,86.0
1,15.87,175.77,10.0,159.9
1,11.91,69.81,6.0,57.9
1,11.03,71.03,1.0,60.0
1,24.84,29.74,1.0,4.9
1,15.82,90.32,1.0,74.5
1,31.02,58.92,5.0,27.9
1,17.6,59.6,5.0,42.0
1,17.93,257.92,1.0,239.99
1,16.81,166.81,1.0,150.0
1,20.77,70.67,3.0,49.9
1,15.79,50.78,2.0,34.99
2,15.73,339.46,1.0,154.0
1,15.14,70.14,3.0,55.0
1,15.38,105.37,1.0,89.99
1,8.86,238.85,1.0,229.99
1,15.46,115.36,1.0,99.9
1,26.78,126.68,1.0,99.9
1,74.57,194.57,1.0,120.0
1,8.27,83.17,1.0,74.9
1,8.34,34.33,1.0,25.99
1,39.68,114.67,2.0,74.99
1,14.11,52.1,1.0,37.99
1,14.1,64.0,3.0,49.9
1,23.79,82.69,7.0,58.9
1,13.55,313.54,2.0,299.99
1,7.39,77.29,2.0,69.9
1,19.98,225.79,10.0,205.81
1,18.4,61.4,1.0,43.0
1,22.9,648.9,1.0,626.0
1,14.55,69.45,1.0,54.9
2,15.1,154.2,1.0,62.0
1,16.26,106.16,5.0,89.9
1,15.16,74.15,5.0,58.99
1,91.39,231.38,10.0,139.99
1,7.95,107.85,1.0,99.9
1,13.72,164.54,1.0,150.82
1,26.86,106.76,5.0,79.9
1,7.39,21.38,1.0,13.99
1,11.85,36.35,1.0,24.5
1,60.61,289.61,1.0,229.0
2,33.66,103.32,3.0,18.0
1,14.13,69.03,2.0,54.9
1,18.23,32.23,1.0,14.0
1,20.02,95.02,2.0,75.0
2,30.46,53.23,1.0,76.0
9,458.73,14577.57,10.0,1161.0
1,16.11,32.61,1.0,16.5
1,17.87,106.87,2.0,89.0
1,9.34,81.01,2.0,71.67
1,22.17,262.07,6.0,239.9
1,16.42,81.42,1.0,65.0
2,14.78,269.16,3.0,119.8
1,24.83,244.81,4.0,219.98
2,28.3,71.14,1.0,113.98
1,16.26,106.16,8.0,89.9
1,21.15,46.14,1.0,24.99
1,17.95,117.85,1.0,99.9
1,17.62,143.52,2.0,125.9
1,17.93,47.83,1.0,29.9
1,16.46,116.45,1.0,99.99
1,15.13,163.13,4.0,148.0
1,15.44,64.44,1.0,49.0
1,18.89,66.79,1.0,47.9
2,17.44,21.22,1.0,25.0
1,50.99,150.98,8.0,99.99
1,15.76,160.75,3.0,144.99
1,25.96,240.96,4.0,215.0
1,7.78,32.78,1.0,25.0
1,17.72,236.72,8.0,219.0
1,26.59,276.59,2.0,250.0
1,13.72,113.62,1.0,99.9
1,10.96,37.95,3.0,26.99
1,14.8,164.8,1.0,150.0
2,35.34,310.28,7.0,119.8
2,31.41,1102.5,3.0,519.84
1,17.6,136.6,1.0,119.0
1,7.87,56.77,4.0,48.9
1,18.11,266.11,3.0,248.0
1,13.71,50.71,1.0,37.0
2,27.84,83.82000000000001,1.0,139.8
1,16.54,127.44,1.0,110.9
1,27.04,137.04,6.0,110.0
1,25.68,145.58,1.0,119.9
1,18.16,148.15,6.0,129.99
2,36.6,264.92,3.0,493.24
1,12.72,122.62,1.0,109.9
1,16.79,51.69,2.0,34.9
1,20.49,150.46,6.0,129.97
1,20.99,70.89,7.0,49.9
1,15.77,160.77,2.0,145.0
1,11.85,25.5,1.0,13.65
2,30.46,256.92,7.0,98.0
1,19.07,189.06,1.0,169.99
1,13.44,73.34,3.0,59.9
1,43.45,192.35,10.0,148.9
1,19.04,39.03,1.0,19.99
1,18.23,52.23,1.0,34.0
1,21.97,171.87,1.0,149.9
1,17.67,77.57,2.0,59.9
3,38.58,367.65,10.0,83.97
1,25.63,75.53,2.0,49.9
1,17.67,66.67,6.0,49.0
2,133.62,706.42,6.0,572.8
1,21.17,920.17,8.0,899.0
1,18.23,31.11,1.0,12.88
1,32.31,172.25,1.0,139.94
1,8.11,40.01,4.0,31.9
1,15.23,60.22,1.0,44.99
1,12.69,61.59,2.0,48.9
1,23.78,163.68,1.0,139.9
1,14.93,204.83,10.0,189.9
1,12.33,102.23,3.0,89.9
1,7.78,61.77,6.0,53.99
1,23.41,385.86,10.0,362.45
1,21.63,161.62,1.0,139.99
1,30.86,329.86,10.0,299.0
1,13.56,153.46,7.0,139.9
1,16.39,76.38,1.0,59.99
1,15.72,75.71,1.0,59.99
1,14.61,137.6,1.0,122.99
1,15.1,65.09,1.0,49.99
1,26.34,296.33,10.0,269.99
1,15.57,132.57,1.0,117.0
1,16.95,46.85,1.0,29.9
1,24.25,204.15,1.0,179.9
4,62.24,208.24,2.0,146.0
1,17.19,124.34,5.0,107.15
1,18.02,177.02,5.0,159.0
1,19.74,97.74,4.0,78.0
1,7.39,32.29,3.0,24.9
1,13.85,52.85,5.0,39.0
1,16.21,81.2,1.0,64.99
1,9.74,58.64,5.0,48.9
1,19.6,71.5,1.0,51.9
1,10.01,190.01,1.0,180.0
2,21.24,478.1,1.0,217.8
1,7.78,33.77,1.0,25.99
3,34.53,2794.59,1.0,897.0
1,13.37,63.27,1.0,49.9
1,15.23,35.1,1.0,19.87
1,30.35,309.35,10.0,279.0
12,152.28,3678.480000000001,10.0,460.8
1,11.85,41.75,1.0,29.9
1,13.67,278.67,8.0,265.0
1,18.32,167.32,6.0,149.0
1,34.66,194.56,4.0,159.9
1,27.08,72.07,1.0,44.99
1,8.03,118.35,1.0,110.32
1,16.15,71.15,5.0,55.0
1,19.86,114.86,1.0,95.0
1,25.63,54.53,1.0,28.9
1,14.61,137.6,1.0,122.99
1,10.96,45.86,1.0,34.9
1,23.36,146.35,1.0,122.99
2,70.96,501.52,4.0,179.8
2,81.5,680.75,3.0,1280.0
1,12.28,124.28,3.0,112.0
1,23.76,863.75,10.0,839.99
1,16.98,93.88,1.0,76.9
1,13.03,231.39,2.0,218.36
1,19.79,98.79,4.0,79.0
1,18.45,142.45,4.0,124.0
1,9.37,98.37,4.0,89.0
1,11.64,156.63,1.0,144.99
1,8.11,40.01,1.0,31.9
1,17.63,39.62,1.0,21.99
1,37.99,223.99,8.0,186.0
1,7.39,19.64,1.0,12.25
1,16.22,226.12,5.0,209.9
1,17.0,272.61,3.0,255.61
2,38.8,322.72,1.0,122.56
1,29.46,91.45,9.0,61.99
1,17.82,456.81,3.0,438.99
1,9.44,35.44,1.0,26.0
1,13.43,72.42,2.0,58.99
1,18.3,123.2,3.0,104.9
1,13.14,253.14,2.0,240.0
1,13.9,59.87,1.0,45.97
2,15.56,150.72,2.0,59.8
1,24.84,64.74,1.0,39.9
1,7.78,21.08,1.0,13.3
1,15.23,84.03,8.0,68.8
1,16.79,39.16,1.0,22.37
1,15.23,27.2,1.0,11.97
1,19.83,297.83,6.0,278.0
1,8.72,43.72,1.0,35.0
1,23.49,122.39,2.0,98.9
1,27.89,157.79,3.0,129.9
2,22.7,185.2,1.0,69.9
1,29.24,149.13,1.0,119.89
1,12.01,71.01,1.0,59.0
1,31.57,2031.47,8.0,1999.9
1,14.59,74.49,1.0,59.9
1,17.99,75.88,1.0,57.89
1,8.27,35.57,1.0,27.3
1,32.9,97.9,4.0,65.0
1,17.23,166.23,8.0,149.0
1,37.92,126.92,5.0,89.0
1,39.83,149.82,1.0,109.99
5,116.25,119.15,1.0,479.5
1,16.15,72.05,6.0,55.9
1,18.26,162.75,2.0,144.49
1,17.66,76.66,7.0,59.0
1,18.0,69.0,1.0,51.0
1,44.31,604.3,10.0,559.99
1,14.36,289.26,2.0,274.9
2,19.54,239.76,1.0,459.98
1,12.82,34.95,1.0,22.13
1,11.85,41.84,4.0,29.99
1,14.1,63.1,1.0,49.0
1,8.72,78.71,2.0,69.99
1,7.39,20.38,1.0,12.99
1,23.28,371.28,8.0,348.0
2,32.22,218.04,3.0,76.8
1,22.06,35.06,1.0,13.0
1,29.62,128.62,1.0,99.0
1,86.98,346.88,6.0,259.9
1,15.61,138.6,1.0,122.99
1,14.44,59.44,1.0,45.0
1,11.61,411.6,8.0,399.99
1,17.27,327.17,5.0,309.9
1,15.1,60.1,1.0,45.0
1,14.1,64.0,1.0,49.9
1,21.45,221.44,4.0,199.99
1,18.15,147.15,2.0,129.0
2,42.36,119.18,2.0,196.0
